UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
P00740	F9		P00740	1ixa-A	NA	461	92	130	100.0	9	12	0.123	0.817258	-1
Q92547	TOPBP1		Q92547	3uen-A	NA	1522	550	744	100.0	31	34	0.1231	0.817258	-1
O60573	EIF4E2		O60573	2jgb-A	NA	245	45	234	100.0	33	34	0.1232	0.817258	-1
Q96MR9	ZNF560		P17028	1x6e-A	NA	790	733	790	58.6	20	27	0.1232	0.817258	-1
O15015	ZNF646		Q9NQV7	5egb-A	NA	1832	517	668	24.7	15	16	0.1232	0.817258	-1
Q9Y2U2	KCNK7		O00180	3ukm-D	NA	307	10	270	42.8	23	25	0.1232	0.817258	-1
Q92766	RREB1		P49711	5t0u-A	NA	1687	97	296	25.1	20	25	0.1232	0.817258	-1
Q9Y6T7	DGKB		Q9NZI2	2i2r-F	NA	804	48	239	21.5	42	47	0.1232	0.817258	-1
O95678	KRT75		P13647	3tnu-B	NA	551	363	457	90.5	21	23	0.1232	0.817258	-1
Q14258	TRIM25		Q61510	4b8e-A	NA	630	435	628	86.1	30	32	0.1233	0.817258	-1
Q7Z406	MYH14		P12883	4xa1-C	NA	1995	1392	1456	30.6	15	18	0.1234	0.817258	-1
Q9P265	DIP2B		Q5ZTD3	3kxw-A	NA	1576	989	1576	26.8	73	78	0.1235	0.817258	-1
Q96FK6	WDR89		P38968	2pm9-A	NA	387	70	355	22.4	36	42	0.1236	0.817258	-1
O15389	SIGLEC5		P28685	1cs6-A	NA	551	260	425	23.7	39	45	0.1236	0.817258	-1
Q9Y371	SH3GLB1		Q9JK48	1x43-A	NA	365	298	365	94.1	11	11	0.1236	0.817258	-1
Q96P64	AGAP4		Q8TDY4	3lvq-E	NA	663	442	655	33.9	7	10	0.1236	0.817258	-1
O43324	EEF1E1		O43324	2uz8-A	NA	174	1	170	100.0	33	34	0.1237	0.817258	-1
O75636	FCN3		O75636	2j5z-A	NA	299	86	299	100.0	28	30	0.1237	0.817258	-1
O14678	ABCD4		Q09427	5twv-H	NA	606	132	579	22.6	44	46	0.1238	0.817258	-1
Q8TAG5	VSTM2A		P35613	3qqn-A	NA	236	27	131	26.6	19	34	0.1238	0.817258	-1
P04920	SLC4A2		P02730	4yzf-B	NA	1241	684	1217	69.2	64	69	0.1238	0.817258	-1
P28908	TNFRSF8		P20333	3alq-S	NA	595	27	188	27.3	40	48	0.124	0.817258	-1
Q12974	PTP4A2		Q12974	5k25-A	NA	167	1	155	100.0	20	21	0.124	0.817258	-1
Q9P121	NTM		B1Q236	4of0-A	NA	344	12	40	24.1	11	17	0.124	0.817258	-1
Q99570	PIK3R4		P22219	5dfz-B	NA	1358	982	1358	20.9	47	53	0.124	0.817258	-1
P10644	PRKAR1A	P10644	P00514	3pvb-B	NA	381	86	245	98.8	17	19	0.1242	0.817258	0.569584
Q9ULW2	FZD10		Q99835	5v57-A	NA	581	34	545	24.9	110	143	0.1242	0.817258	-1
P23458	JAK1	P23458	P23458	4l01-A	NA	1154	565	850	100.0	42	43	0.1242	0.817258	0.569584
Q6V9R5	ZNF562		P49711	5und-A	NA	426	257	423	27.5	35	43	0.1243	0.817258	-1
Q8TAC1	RFESD		Q8K2P6	3d89-A	NA	157	14	154	90.1	17	18	0.1243	0.817258	-1
P17844	DDX5	P17844	P17844	3fe2-A	NA	614	71	304	100.0	35	37	0.1243	0.817258	0.569584
Q08345	DDR1		Q08345	4bkj-A	NA	913	601	913	100.0	37	41	0.1244	0.817258	-1
Q63HQ2	EGFLAM		P14781	5e53-D	NA	1017	1	237	27.7	53	74	0.1244	0.817258	-1
Q92563	SPOCK2		P09486	1bmo-A	NA	424	89	306	22.6	28	32	0.1244	0.817258	-1
Q9NYQ8	FAT2		Q91Y13	5dzv-B	NA	4349	37	556	22.7	83	89	0.1244	0.817258	-1
P24593	IGFBP5		P24592	1rmj-A	NA	272	190	269	45.0	14	15	0.1245	0.817258	-1
Q9UJW2	TINAG		Q8MNY2	4i04-B	NA	476	156	466	30.6	79	109	0.1245	0.817258	-1
Q13018	PLA2R1		P06734	1t8c-A	NA	1463	957	1099	30.1	13	14	0.1246	0.817258	-1
Q15746	MYLK		Q8WZ42	2f8v-B	NA	1914	1788	1902	34.8	16	17	0.1246	0.817258	-1
Q15043	SLC39A14		A0A0H3LM39	5tsa-A	NA	492	338	482	27.5	16	14	0.1246	0.817258	-1
Q9UKL3	CASP8AP2		Q9UKL3	2lr8-A	NA	1982	1916	1982	100.0	9	11	0.1246	0.817258	-1
Q96SL8	FIZ1		D9IWL3	5v3g-A	NA	496	257	437	23.7	10	15	0.1246	0.817258	-1
Q6SZW1	SARM1		Q8C8U0	3tad-D	NA	724	412	536	27.1	15	14	0.1246	0.817258	-1
P09603	CSF1		P09603	3uf2-G	NA	554	36	179	100.0	23	25	0.1246	0.817258	-1
Q5JV73	FRMPD3		Q00944	2al6-A	NA	1810	181	501	25.3	41	46	0.1247	0.817258	-1
Q02388	COL7A1		E9PWQ3	4ihk-A	NA	2944	38	216	35.5	21	26	0.1247	0.817258	-1
Q9UHB4	NDOR1		Q9UHB4	4h2d-A	NA	597	4	161	100.0	16	16	0.1247	0.817258	-1
O60716	CTNND1		O60716	3l6x-A	NA	968	358	852	100.0	86	90	0.1248	0.817258	-1
A6NIH7	UNC119B		Q13432	3gqq-D	NA	251	68	249	72.0	31	38	0.1248	0.817258	-1
Q9UK96	FBXO10		Q44493	2pyg-A	NA	956	720	845	29.6	21	26	0.1248	0.817258	-1
Q3ZCN5	OTOGL		P04275	2mhq-A	NA	2353	842	936	37.2	12	15	0.1249	0.817258	-1
Q8N743	KIR3DL3		P43629	5t70-G	NA	410	27	315	73.7	12	15	0.1249	0.817258	-1
P35580	MYH10		P12883	5chx-B	NA	1976	1594	1661	38.2	8	10	0.1249	0.817258	-1
Q96PB8	LRRC3B		Q6E4B4	2r9u-B	NA	259	34	193	32.1	44	57	0.125	0.817258	-1
Q9Y5H8	PCDHA3		Q9H251	5tfm-A	NA	950	561	681	25.6	43	68	0.125	0.817258	-1
O95433	AHSA1		O95433	1x53-A	NA	338	204	335	100.0	15	18	0.125	0.817258	-1
Q9HCB6	SPON1		Q9HCB6	3q13-A	NA	807	192	427	100.0	48	49	0.1251	0.817258	-1
P00748	F12		P00735	1a0h-D	NA	615	216	372	26.2	11	14	0.1251	0.817258	-1
P29466	CASP1		P29466	5fna-D	NA	404	2	86	100.0	21	24	0.1252	0.817258	-1
Q9H2H8	PPIL3		Q9H2H8	1xyh-A	NA	161	1	160	100.0	17	17	0.1252	0.817258	-1
Q9H2U2	PPA2		Q5DE13	4qlz-B	NA	334	39	331	52.7	42	46	0.1252	0.817258	-1
Q9P0U3	SENP1		Q9P0U3	2g4d-A	NA	644	440	644	100.0	18	17	0.1252	0.817258	-1
Q14416	GRM2		Q13255	4or2-B	NA	872	556	825	50.0	44	58	0.1253	0.817258	-1
Q86SG7	LYG2		P00719	3wyh-A	NA	212	38	212	47.0	29	40	0.1253	0.817258	-1
Q9H845	ACAD9		P49748	2uxw-A	NA	621	37	617	46.6	78	80	0.1253	0.817258	-1
Q8NFD2	ANKK1		Q01484	4rlv-A	NA	765	356	744	36.4	66	67	0.1253	0.817258	-1
Q96K83	ZNF521	Q96K83	Q13105	2lvt-A	NA	1311	273	308	38.9	11	11	0.1254	0.817258	0.570045
Q9UIF7	MUTYH	Q9UIF7	Q9UIF7	1x51-A	NA	546	356	497	100.0	21	24	0.1254	0.817258	0.570045
P05771	PRKCB		O96017	1gxc-J	NA	671	294	329	24.4	9	11	0.1254	0.817258	-1
Q9Y4L1	HYOU1		P32589	3c7n-A	NA	999	36	566	27.7	74	79	0.1256	0.817489	-1
P08069	IGF1R		P08069	3qqu-D	NA	1367	989	1285	100.0	41	46	0.1256	0.817489	-1
P14210	HGF		P14210	3sp8-B	NA	728	34	288	100.0	100	132	0.1256	0.817489	-1
Q2NL67	PARP6		Q8N5Y8	4f0d-A	NA	630	324	574	26.3	21	24	0.1256	0.817489	-1
Q8IXK0	PHC2		P78364	2l8e-A	NA	858	622	670	46.9	10	13	0.1257	0.817605	-1
P04141	CSF2		P04141	1csg-B	NA	144	22	141	100.0	13	14	0.1257	0.817605	-1
P05129	PRKCG		P05129	2uzp-B	NA	697	154	293	100.0	42	58	0.1258	0.817988	-1
Q96MR9	ZNF560		Q07230	2i13-A	NA	790	301	454	39.6	34	41	0.1259	0.818103	-1
O75369	FLNB		O75369	2di9-A	NA	2602	1017	1134	100.0	22	22	0.1259	0.818103	-1
Q86TN4	TRPT1		Q9YFP5	1wfx-A	NA	253	29	179	28.6	18	21	0.126	0.818485	-1
O95714	HERC2		O95714	4l1m-B	NA	4834	422	779	100.0	55	62	0.1261	0.818829	-1
Q9GZU7	CTDSP1		Q9GZU7	3l0b-B	NA	261	77	256	100.0	31	32	0.1262	0.818829	-1
O00522	KRIT1		O00522	5d68-B	NA	736	288	736	100.0	60	72	0.1263	0.818829	-1
Q8TAW3	ZNF671		P49711	5und-A	NA	534	212	364	23.6	26	33	0.1263	0.818829	-1
P55285	CDH6		P32926	5eqx-A	NA	790	54	481	29.2	129	152	0.1263	0.818829	-1
Q16270	IGFBP7		Q96JA1	4u7m-A	NA	282	119	268	25.1	17	21	0.1263	0.818829	-1
Q9UBP9	GULP1		Q02410	1aqc-A	NA	304	18	154	30.6	19	22	0.1264	0.81921	-1
Q8N118	CYP4X1		P15128	5t6q-A	NA	509	46	507	48.9	80	85	0.1265	0.819552	-1
Q8N720	ZNF655		P49711	5und-A	NA	491	209	375	30.7	18	23	0.1266	0.819552	-1
Q6IF42	OR2A2		P07550	5jqh-B	NA	318	38	308	21.8	77	96	0.1266	0.819552	-1
Q92543	SNX19		Q6P4T1	4p2i-A	NA	992	527	659	96.2	15	20	0.1267	0.819552	-1
Q9NR99	MXRA5	Q9NR99	Q0E9I4	3dmk-A	NA	2828	1851	2635	24.0	179	229	0.1267	0.819552	0.570054
P27540	ARNT	P27540	P27540	5nj8-D	NA	789	84	342	100.0	18	22	0.1267	0.819552	0.570054
Q9ULK6	RNF150		Q8TEB7	3icu-A	NA	438	36	205	35.6	34	38	0.1268	0.819779	-1
P30040	ERP29		P30040	2qc7-B	NA	261	34	256	100.0	23	25	0.1269	0.819779	-1
O14841	OPLAH		Q5P5G4	5l9w-B	NA	1288	12	705	27.6	85	92	0.1269	0.819779	-1
Q9UIH9	KLF15		Q9UIH9	2ent-A	NA	416	346	380	100.0	8	10	0.1269	0.819779	-1
P12882	MYH1		P12883	5cj1-A	NA	1939	1531	1575	77.8	12	16	0.1271	0.820078	-1
Q5EBN2	TRIM61		Q99496	3rpg-C	NA	209	1	83	32.9	13	17	0.1271	0.820078	-1
Q9P218	COL20A1		P02751	1j8k-A	NA	1284	645	742	30.0	17	20	0.1272	0.820078	-1
Q8TDB6	DTX3L		Q8TDB6	3pg6-B	NA	740	607	740	100.0	21	25	0.1272	0.820078	-1
O75970	MPDZ		O75970	2opg-B	NA	2070	1625	1716	100.0	16	18	0.1272	0.820078	-1
O14607	UTY		O14607	3zli-B	NA	1347	881	1345	100.0	13	12	0.1272	0.820078	-1
Q9UEG4	ZNF629		P49711	5yef-A	NA	869	401	563	33.9	16	16	0.1273	0.820078	-1
Q03468	ERCC6		G2QFM3	5jxr-A	NA	1493	480	988	37.6	75	83	0.1273	0.820078	-1
Q6P3V2	ZNF585A		Q07120	2kmk-A	NA	769	353	434	48.8	19	28	0.1274	0.820078	-1
P25067	COL8A2		P02466	3hqv-B	NA	703	79	543	45.9	52	54	0.1274	0.820078	-1
Q5VT99	LRRC38		K0IE77	4k5u-C	NA	294	27	240	33.0	20	21	0.1274	0.820078	-1
P16144	ITGB4		P16144	3fq4-B	NA	1822	989	1107	100.0	22	24	0.1275	0.820111	-1
Q16512	PKN1		Q16512	4oti-A	NA	942	606	940	100.0	41	47	0.1276	0.820111	-1
Q06136	KDSR	Q06136	Q92WA6	3v2g-A	NA	332	28	271	30.4	27	28	0.1276	0.820111	0.570054
P98073	TMPRSS15		P04070	3f6u-L	NA	1019	657	739	23.7	15	26	0.1277	0.820111	-1
Q13698	CACNA1S		P02719	5xsy-A	NA	1873	787	1392	32.7	108	116	0.1277	0.820111	-1
Q9Y2I2	NTNG1		Q9Y219	5mw7-A	NA	539	428	487	32.5	11	16	0.1277	0.820111	-1
Q5JXA9	SIRPB2		Q65ZI1	2znw-B	NA	342	38	265	23.2	36	46	0.1278	0.820111	-1
Q9BVA6	FICD		Q9BVA6	4u07-B	NA	458	108	433	100.0	41	41	0.1279	0.820111	-1
P55196	AFDN	P55196	Q9NQX4	4l8t-A	NA	1824	634	933	21.6	25	30	0.1279	0.820111	0.570054
Q4LE39	ARID4B		P29374	2mam-A	NA	1312	4	121	79.7	14	14	0.1279	0.820111	-1
P16109	SELP	P16109	P20023	2gsx-A	NA	830	228	769	27.3	122	155	0.1279	0.820111	0.570054
Q8N349	OR2L13		P61073	3odu-A	NA	312	20	240	25.7	81	122	0.1279	0.820111	-1
Q07343	PDE4B		Q07343	4wzi-B	NA	736	166	657	100.0	68	84	0.128	0.820295	-1
Q8IY47	KBTBD2		Q9NVR0	4apf-A	NA	623	27	245	27.8	26	34	0.1281	0.820295	-1
P12544	GZMA		P12544	1op8-E	NA	262	29	262	100.0	65	87	0.1281	0.820295	-1
Q9UMX6	GUCA1B		P51177	1jba-A	NA	200	2	186	84.7	27	27	0.1282	0.820295	-1
Q86UP3	ZFHX4		P08048	1kls-A	NA	3567	1172	1198	44.4	6	10	0.1282	0.820295	-1
P51124	GZMM		P51124	2zgj-A	NA	257	26	256	100.0	23	24	0.1282	0.820295	-1
Q96J84	KIRREL1		P35968	2met-A	NA	757	489	529	21.9	13	17	0.1283	0.820295	-1
Q8NBR6	MINDY2		Q8N5J2	5jkn-A	NA	621	240	496	69.7	25	25	0.1283	0.820295	-1
Q96NJ6	ZFP3		Q07230	2i13-A	NA	502	178	331	57.8	32	36	0.1283	0.820295	-1
Q96M94	KLHL15		Q9Z2X8	3wn7-A	NA	604	282	572	30.4	33	35	0.1284	0.820367	-1
P51512	MMP16		P50281	3c7x-A	NA	607	340	536	62.4	86	117	0.1284	0.820367	-1
Q9HCN6	GP6		Q8N423	4lla-C	NA	339	206	272	26.1	10	10	0.1285	0.820367	-1
O43150	ASAP2		Q9ULH1	2ed1-A	NA	1006	944	1006	71.4	11	11	0.1285	0.820367	-1
Q96PN6	ADCY10		Q96PN6	5iv4-A	NA	1610	7	468	100.0	87	85	0.1286	0.820367	-1
Q15772	SPEG		O14936	3c0g-B	NA	3267	2966	3267	33.1	52	57	0.1286	0.820367	-1
Q9HCK4	ROBO2		P23468	4rca-A	NA	1378	30	311	30.6	73	103	0.1286	0.820367	-1
P22694	PRKACB		P36887	1cmk-E	NA	351	2	351	93.1	52	56	0.1287	0.820478	-1
O60330	PCDHGA12		Q91XX9	5szn-A	NA	932	31	557	66.2	113	143	0.1287	0.820478	-1
Q9NRL2	BAZ1A		Q92784	5i3l-A	NA	1556	1128	1195	32.4	10	10	0.1288	0.820589	-1
Q99704	DOK1		Q99704	2v76-C	NA	481	153	254	100.0	15	17	0.1288	0.820589	-1
O95947	TBX6		Q99593	5bqd-A	NA	436	78	267	55.3	27	28	0.1289	0.8207	-1
Q07869	PPARA		P10828	2nll-B	NA	468	102	204	41.5	19	23	0.1289	0.8207	-1
Q86WN1	FCHSD1		Q9NZM3	1udl-A	NA	690	515	605	27.5	12	14	0.1291	0.820789	-1
P05067	APP		-	3l3t-E	NA	770	289	345	96.5	13	16	0.1291	0.820789	-1
Q8WWI1	LMO7		Q99439	1wyn-A	NA	1683	86	197	31.2	9	11	0.1291	0.820789	-1
Q04756	HGFAC		P02751	3m7p-A	NA	655	97	238	27.4	17	20	0.1292	0.820789	-1
Q00341	HDLBP		Q00341	2ctj-A	NA	1268	645	726	100.0	8	10	0.1292	0.820789	-1
Q32MZ4	LRRFIP1		Q32MZ4	4h22-B	NA	808	167	249	100.0	8	12	0.1294	0.820789	-1
Q495X7	TRIM60		O15553	4cg4-A	NA	471	135	467	31.0	63	81	0.1294	0.820789	-1
P07900	HSP90AA1	P07900	P07900	3q6m-A	NA	732	294	697	100.0	53	54	0.1295	0.820789	0.572255
P09544	WNT2		P28026	4f0a-B	NA	360	64	348	40.3	69	84	0.1295	0.820789	-1
O43674	NDUFB5		O43674	5xtd-a	NA	189	52	189	100.0	32	32	0.1296	0.820789	-1
P08034	GJB1		P29033	5era-B	NA	283	21	212	66.8	22	23	0.1297	0.820789	-1
Q14126	DSG2		Q14126	5erd-B	NA	1118	50	602	100.0	94	104	0.1297	0.820789	-1
P0DJI9	SAA2		P0DJI8	4ip8-D	NA	122	19	122	92.3	25	31	0.1297	0.820789	-1
P49590	HARS2		P12081	4phc-A	NA	506	54	502	79.1	52	58	0.1297	0.820789	-1
P61011	SRP54		P61011	1qb2-B	NA	504	326	434	100.0	10	13	0.1297	0.820789	-1
Q8N907	DAND5		P41271	4x1j-B	NA	189	101	189	33.7	17	24	0.1297	0.820789	-1
Q9BQ87	TBL1Y		Q9BZK7	4lg9-A	NA	522	162	522	89.8	17	18	0.1298	0.820789	-1
P62807	H2BC4		P62807	5gt0-H	NA	126	33	126	100.0	24	25	0.1298	0.820789	-1
Q9H252	KCNH6		Q63472	5k7l-A	NA	994	7	715	40.6	95	117	0.1299	0.820789	-1
Q8NHC7	OR14C36		P08100	4zwj-C	NA	312	3	128	25.4	39	59	0.1299	0.820789	-1
A4D2G3	OR2A25		P29274	2ydo-A	NA	310	35	306	21.8	81	101	0.13	0.820789	-1
P21781	FGF7		Q02195	1qql-A	NA	194	63	194	92.4	29	36	0.13	0.820789	-1
P07814	EPRS1		P07814	1fyj-A	NA	1512	749	805	100.0	10	12	0.1301	0.820789	-1
O75478	TADA2A		Q8CHV6	2cuj-A	NA	443	343	443	95.0	14	15	0.1301	0.820789	-1
Q99814	EPAS1	Q99814	Q99814	5ufp-A	NA	870	239	346	100.0	18	19	0.1301	0.820789	0.572255
Q96RW7	HMCN1		P14778	1itb-B	NA	5635	1579	1779	27.6	37	45	0.1301	0.820789	-1
P51114	FXR1		P51114	3o8v-A	NA	621	4	122	100.0	15	16	0.1303	0.820789	-1
Q9Y493	ZAN		P04275	2mhq-A	NA	2812	1044	1153	23.2	17	23	0.1303	0.820789	-1
Q6PGP7	SKIC3		Q7KJA9	5a01-A	NA	1564	524	755	22.5	20	19	0.1303	0.820789	-1
Q8N6T3	ARFGAP1		Q8N6T3	3o47-A	NA	406	5	138	100.0	19	25	0.1304	0.820789	-1
Q00839	HNRNPU		Q92499	4xw3-B	NA	825	299	468	31.2	22	26	0.1304	0.820789	-1
Q9NZR2	LRP1B	Q9NZR2	P01130	1n7d-A	NA	4599	3591	4202	30.1	210	262	0.1304	0.820789	0.572255
P23467	PTPRB	P23467	P23468	1x5z-A	NA	1997	1346	1446	25.2	26	25	0.1304	0.820789	0.572255
Q9UGN5	PARP2		P09874	2cr9-A	NA	583	80	206	33.9	16	17	0.1304	0.820789	-1
Q96GJ1	TRMT2B		Q97R12	5xj2-A	NA	504	88	504	28.6	61	67	0.1304	0.820789	-1
Q9H324	ADAMTS10		Q76LX8	3vn4-A	NA	1103	466	820	28.2	66	77	0.1304	0.820789	-1
P11226	MBL2		P02466	3hqv-B	NA	248	38	96	48.5	18	22	0.1305	0.820899	-1
Q9H361	PABPC3		Q9H361	4ive-A	NA	631	537	612	100.0	13	15	0.1305	0.820899	-1
Q05209	PTPN12		Q05209	5j8r-B	NA	780	2	299	100.0	53	53	0.1306	0.821009	-1
O43854	EDIL3		P00451	3j2q-B	NA	480	157	480	44.6	85	107	0.1306	0.821009	-1
Q9Y243	AKT3		Q9Y243	2x18-A	NA	479	4	114	100.0	25	30	0.1308	0.821187	-1
O95471	CLDN7		Q9ET38	3x29-A	NA	211	4	185	55.5	16	17	0.1309	0.821187	-1
Q9BYG4	PARD6G		Q9JK83	1nf3-D	NA	376	132	254	84.5	18	22	0.1309	0.821187	-1
Q2M2I3	FAM83E		Q5T0W9	5lzk-B	NA	478	125	289	38.8	22	26	0.1309	0.821187	-1
Q9GZP4	PITHD1		Q9SQZ9	1xoy-A	NA	211	35	176	32.6	20	21	0.131	0.821187	-1
Q9UL12	SARDH		Q9UI17	5l46-A	NA	918	67	899	33.1	116	131	0.131	0.821187	-1
P09936	UCHL1		P09936	4dm9-B	NA	223	1	223	100.0	35	47	0.131	0.821187	-1
Q8IX29	FBXO16		Q969H0	2ovr-B	NA	292	68	133	39.4	11	12	0.131	0.821187	-1
Q13064	MKRN3		Q06102	6eoj-B	NA	507	94	128	37.1	21	30	0.131	0.821187	-1
Q9NS18	GLRX2		Q9NS18	2cq9-A	NA	164	48	164	100.0	14	14	0.1311	0.821554	-1
O14827	RASGRF2		P15498	3ky9-B	NA	1237	238	612	21.4	61	73	0.1312	0.821663	-1
Q7Z419	RNF144B		Q9Y4X5	5tte-B	NA	303	24	223	30.9	17	19	0.1312	0.821663	-1
Q13099	IFT88		P38825	3fp3-A	NA	824	284	730	20.7	52	62	0.1313	0.82188	-1
Q86Y25	ZNF354C		O60481	2rpc-A	NA	554	194	270	38.3	18	23	0.1314	0.82188	-1
Q8NHY2	COP1		G9MAP5	4tn3-B	NA	731	201	294	23.8	15	18	0.1314	0.82188	-1
Q14191	WRN	Q14191	Q14191	2dgz-A	NA	1432	1140	1239	100.0	11	11	0.1314	0.82188	0.573537
Q4LDE5	SVEP1		P02741	3l2y-N	NA	3571	1438	1619	31.2	39	52	0.1316	0.822722	-1
Q9BTU6	PI4K2A		Q9BTU6	4yc4-A	NA	479	101	454	100.0	37	46	0.1317	0.822722	-1
Q9H1R3	MYLK2		Q9UIK4	1wmk-C	NA	596	289	568	39.8	61	67	0.1317	0.822722	-1
Q15654	TRIP6		Q15654	2dlo-A	NA	476	329	396	100.0	12	13	0.1317	0.822722	-1
Q53EL6	PDCD4		Q53EL6	2zu6-B	NA	469	163	450	100.0	35	38	0.1318	0.823001	-1
O75530	EED		O75530	4x3e-A	NA	441	81	439	100.0	55	57	0.1319	0.823001	-1
Q9Y5I1	PCDHA11		Q9H251	5tfm-A	NA	949	560	680	28.6	41	62	0.132	0.823001	-1
Q15059	BRD3	Q15059	Q15059	2e7n-A	NA	726	306	415	100.0	18	25	0.132	0.823001	0.573537
Q8NGE8	OR4D9		P21453	3v2w-A	NA	314	2	297	27.1	66	73	0.132	0.823001	-1
Q9UBU7	DBF4		Q9UBU7	4f9a-D	NA	674	214	342	100.0	13	13	0.1321	0.823001	-1
Q3KNW1	SNAI3		D9IWL3	5v3g-A	NA	292	139	286	36.0	26	27	0.1322	0.823001	-1
P06744	GPI		P06744	1iri-D	NA	558	1	557	100.0	89	94	0.1322	0.823001	-1
Q2M3G0	ABCB5		P21447	4m2t-A	NA	1257	30	1255	55.1	310	364	0.1322	0.823001	-1
P49916	LIG3		P49916	1in1-A	NA	1009	924	1009	100.0	12	13	0.1322	0.823001	-1
P12931	SRC	P12931	P12931	1ksw-A	NA	536	87	536	100.0	51	55	0.1322	0.823001	0.573537
Q86Y82	STX12		Q86Y82	2dnx-A	NA	276	18	134	100.0	11	11	0.1324	0.823448	-1
Q14008	CKAP5		Q9VEZ3	5vjc-A	NA	2032	1159	1422	52.5	35	39	0.1325	0.823448	-1
A6NH00	OR2T8		P29274	2ydv-A	NA	312	24	312	22.6	61	80	0.1325	0.823448	-1
Q6ZMJ2	SCARA5		P02466	3hqv-B	NA	495	280	378	38.1	17	23	0.1325	0.823448	-1
Q7KZI7	MARK2		Q9P0L2	3ose-A	NA	788	689	788	80.0	19	22	0.1326	0.823448	-1
Q9H3P7	ACBD3		Q5T8D3	3flv-A	NA	528	101	177	31.2	15	14	0.1327	0.823448	-1
Q9BQ50	TREX2		Q9BQ50	1y97-A	NA	236	43	271	100.0	29	36	0.1327	0.823448	-1
Q9Y2A7	NCKAP1		Q9Y2A7	3p8c-B	NA	1128	7	1121	100.0	146	154	0.1327	0.823448	-1
Q5TC82	RC3H1		Q5TC82	4qik-B	NA	1133	88	398	100.0	49	58	0.1328	0.823448	-1
Q14114	LRP8		Q14114	5b4x-D	NA	963	45	736	100.0	63	74	0.1328	0.823448	-1
Q8NEN9	PDZD8		A4ILZ1	2kl1-A	NA	1154	391	459	40.9	11	14	0.1328	0.823448	-1
Q6P3V2	ZNF585A		P03001	1tf6-A	NA	769	604	764	37.6	23	29	0.1329	0.823448	-1
Q9BX59	TAPBPL		Q9BX59	5wer-F	NA	468	34	399	100.0	20	24	0.1329	0.823448	-1
Q04721	NOTCH2	Q04721	O00548	4xbm-B	NA	2471	1086	1303	41.6	23	22	0.1329	0.823448	0.57439
Q96L46	CAPNS2		P04632	1kfu-S	NA	248	65	248	73.4	20	25	0.1329	0.823448	-1
O60486	PLXNC1		Q80UG2	5l5k-A	NA	1568	660	933	20.8	49	58	0.133	0.823448	-1
Q8N428	GALNT16		Q10471	5ajn-A	NA	558	60	554	54.1	65	70	0.1331	0.823448	-1
Q9UN37	VPS4A		O75351	1xwi-A	NA	437	116	436	85.4	44	47	0.1331	0.823448	-1
Q86SQ3	ADGRE4P		P34998	4z9g-A	NA	457	189	444	24.9	12	12	0.1331	0.823448	-1
Q5VST9	OBSCN		D0VWS0	3b43-A	NA	7968	2165	2723	23.0	84	101	0.1331	0.823448	-1
O60259	KLK8		Q61955	1npm-B	NA	260	33	257	74.7	42	64	0.1332	0.823554	-1
Q9NPC7	MYNN		Q9NPC7	2vpk-A	NA	610	4	116	100.0	10	12	0.1332	0.823554	-1
P09234	SNRPC		P09234	2vrd-A	NA	159	1	61	100.0	14	15	0.1334	0.824534	-1
P02774	GC		P02774	1kxp-D	NA	474	17	473	100.0	95	103	0.1335	0.824668	-1
Q15111	PLCL1		Q9NBA8	3qr1-A	NA	1095	158	845	32.7	172	213	0.1336	0.824668	-1
Q2M2H8	MGAM2		O43451	3l4u-A	NA	2515	46	904	64.1	34	34	0.1337	0.824668	-1
Q96NG8	ZNF582		Q8BG62	1v65-A	NA	517	6	46	46.3	9	11	0.1337	0.824668	-1
O60701	UGDH		O60701	3tf5-A	NA	494	3	466	100.0	57	59	0.1337	0.824668	-1
Q8IWI9	MGA	Q8IWI9	O43435	4a04-B	NA	3065	74	260	51.9	23	25	0.1338	0.824668	0.576097
Q14831	GRM7		Q13255	4or2-B	NA	915	579	856	46.1	67	94	0.1338	0.824668	-1
Q14586	ZNF267		Q07120	2kmk-A	NA	743	463	544	48.8	20	23	0.1338	0.824668	-1
O94856	NFASC		O94856	3p3y-A	NA	1347	37	426	100.0	86	106	0.1338	0.824668	-1
Q8IZU2	WDR17		Q8TEQ6	5h1j-A	NA	1322	47	685	20.5	143	165	0.1339	0.824668	-1
Q06210	GFPT1		Q06210	2v4m-B	NA	699	337	687	100.0	44	43	0.134	0.824668	-1
Q9NPJ1	MKKS		Q877H0	3j1b-M	NA	570	29	457	24.1	55	55	0.134	0.824668	-1
O00629	KPNA4		O00629	4uae-A	NA	521	71	487	100.0	55	53	0.134	0.824668	-1
Q9BX26	SYCP2		Q9CUU3	5iwz-A	NA	1530	1	390	82.3	67	75	0.1341	0.824668	-1
Q9H9Y4	GPN2		Q9UYR9	1yra-B	NA	310	15	202	29.9	19	20	0.1342	0.824668	-1
Q9H3T2	SEMA6C		O35464	3okw-A	NA	930	26	570	48.5	97	108	0.1343	0.824668	-1
