UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
Q9NQ31	AKIP1		Q9NQ31	604d-A	NA	210	1	210	100.0	16	16	0.0553	0.655669	-1
P29762	CRABP1		P29762	26c2-A	NA	137	1	137	100.0	22	27	0.0555	0.655845	-1
Q8IYT3	CCDC170		Q8IYT3	4705-A	NA	715	1	686	100.0	127	153	0.0555	0.655845	-1
P36544	CHRNA7		P36544	281c-A	NA	502	1	502	100.0	20	21	0.0555	0.655845	-1
Q8N8J0	PI4KAP1		Q8N8J0	4997-A	NA	262	1	262	100.0	13	14	0.0555	0.655845	-1
Q9H497	TOR3A		Q9H497	5da1-A	NA	397	46	397	100.0	41	46	0.0555	0.655845	-1
Q96KN9	GJD4		Q96KN9	555d-A	NA	370	1	370	100.0	43	48	0.0556	0.655845	-1
Q86Y97	KMT5C		Q86Y97	4540-A	NA	462	1	419	100.0	40	45	0.0558	0.655845	-1
P25705	ATP5F1A		P25705	2612-A	NA	553	50	553	100.0	67	72	0.0558	0.655845	-1
Q9H0K6	PUS7L		Q9H0K6	5c86-A	NA	701	1	701	100.0	104	109	0.0558	0.655845	-1
Q8N122	RPTOR		Q8N122	47b4-A	NA	1335	1	1335	100.0	178	190	0.0558	0.655845	-1
Q3LFD5			Q3LFD5	3797-A	NA		21	358	100.0	28	29	0.0558	0.655845	-1
Q6PJW8	CNST		Q6PJW8	3ed7-A	NA	725	1	725	100.0	58	59	0.0558	0.655845	-1
P08621	SNRNP70		P08621	201a-A	NA	437	1	437	100.0	48	49	0.0559	0.655845	-1
Q9H560	ANKRD19P		Q9H560	5dd4-A	NA	264	1	264	100.0	16	19	0.0559	0.655845	-1
Q6WCQ1	MPRIP		Q6WCQ1	3ff2-A	NA	1025	1	978	100.0	80	81	0.0559	0.655845	-1
Q14CW9	ATXN7L3		Q14CW9	3485-A	NA	347	1	347	100.0	40	43	0.0559	0.655845	-1
Q6Q6R5	CRIP3		Q6Q6R5	3eec-A	NA	217	1	217	100.0	32	34	0.056	0.655845	-1
P10114	RAP2A		P10114	2201-A	NA	183	1	183	100.0	17	23	0.056	0.655845	-1
Q66K64	DCAF15		Q66K64	3ca1-A	NA	600	31	600	100.0	50	46	0.056	0.655845	-1
Q8WZ19	KCTD13		Q8WZ19	5089-A	NA	329	1	329	100.0	31	35	0.0561	0.656594	-1
Q6ZQN7	SLCO4C1		Q6ZQN7	407d-A	NA	724	71	696	100.0	140	163	0.0562	0.656919	-1
P46778	RPL21		P46778	2962-A	NA	160	1	160	100.0	20	23	0.0562	0.656919	-1
Q07973	CYP24A1		Q07973	30cf-A	NA	514	1	514	100.0	81	95	0.0563	0.657665	-1
Q96TA1	NIBAN2		Q96TA1	57ec-A	NA	746	1	693	100.0	81	93	0.0565	0.659155	-1
P84077	ARF1		P84077	2e94-A	NA	181	1	181	100.0	36	46	0.0565	0.659155	-1
Q8WYL5	SSH1		Q8WYL5	507d-A	NA	1049	72	981	100.0	68	82	0.0566	0.659898	-1
Q9Y6G5	COMMD10		Q9Y6G5	6ae1-A	NA	202	1	202	100.0	23	28	0.0568	0.660343	-1
Q96FA3	PELI1		Q96FA3	5409-A	NA	418	1	418	100.0	54	58	0.0568	0.660343	-1
Q9Y566	SHANK1		Q9Y566	6a0c-A	NA	2161	70	2161	100.0	110	123	0.0568	0.660343	-1
A6NHT5	HMX3		A6NHT5	13af-A	NA	357	1	357	100.0	26	30	0.0568	0.660343	-1
O15173	PGRMC2		O15173	1799-A	NA	223	1	223	100.0	11	11	0.0569	0.660343	-1
Q9NRY5	FAM114A2		Q9NRY5	613d-A	NA	505	1	505	100.0	54	55	0.0569	0.660343	-1
P29084	GTF2E2		P29084	269e-A	NA	291	1	291	100.0	33	39	0.0571	0.660343	-1
Q7Z444	ERAS		Q7Z444	42c1-A	NA	233	1	233	100.0	32	38	0.0571	0.660343	-1
Q14332	FZD2		Q14332	33b0-A	NA	565	1	565	100.0	99	109	0.0571	0.660343	-1
P56373	P2RX3		P56373	2c31-A	NA	397	1	372	100.0	72	78	0.0571	0.660343	-1
Q14157	UBAP2L		Q14157	3364-A	NA	1087	28	1087	100.0	27	29	0.0571	0.660343	-1
Q9UJ04	TSPYL4		Q9UJ04	6618-A	NA	414	1	414	100.0	22	25	0.0572	0.660343	-1
Q8IYB1	MB21D2		Q8IYB1	46d2-A	NA	491	1	460	100.0	85	121	0.0572	0.660343	-1
Q53EV4	LRRC23		Q53EV4	38a8-A	NA	343	40	343	100.0	37	44	0.0573	0.660343	-1
P13611	VCAN		P13611	22dc-A	NA	3396	1	1329	100.0	83	98	0.0573	0.660343	-1
Q96D96	HVCN1		Q96D96	5374-A	NA	273	23	273	100.0	39	48	0.0573	0.660343	-1
Q9NZJ5	EIF2AK3		Q9NZJ5	6381-A	NA	1116	1	1116	100.0	93	111	0.0574	0.660343	-1
O75746	SLC25A12		O75746	1b59-A	NA	678	1	678	100.0	99	114	0.0574	0.660343	-1
Q9H8N7	ZNF395		Q9H8N7	5e8d-A	NA	513	1	513	100.0	52	62	0.0575	0.660343	-1
Q9UHL9	GTF2IRD1		Q9UHL9	65bf-A	NA	959	26	959	100.0	81	89	0.0575	0.660343	-1
Q86UE4	MTDH		Q86UE4	440b-A	NA	582	1	582	100.0	56	65	0.0576	0.660343	-1
Q92574	TSC1	Q92574	Q92574	517c-A	NA	1164	1	1097	100.0	93	100	0.0576	0.660343	0.29585
Q96MC5	BMERB1		Q96MC5	55f9-A	NA	204	1	204	100.0	26	37	0.0576	0.660343	-1
Q9H9V9	JMJD4		Q9H9V9	5ed2-A	NA	463	45	463	100.0	53	55	0.0576	0.660343	-1
Q5JPF3	ANKRD36C		Q5JPF3	3992-A	NA	1778	1	1778	100.0	47	43	0.0577	0.660343	-1
O94779	CNTN5		O94779	1beb-A	NA	1100	94	1066	100.0	283	373	0.0577	0.660343	-1
Q15652	JMJD1C		Q15652	3571-A	NA	2540	1	2540	100.0	124	128	0.0577	0.660343	-1
Q9H903	MTHFD2L		Q9H903	5ea2-A	NA	347	47	347	100.0	51	57	0.0577	0.660343	-1
Q9BWT7	CARD10		Q9BWT7	5a76-A	NA	1032	1	1032	100.0	75	80	0.0578	0.660343	-1
P09874	PARP1		P09874	2081-A	NA	1014	1	1014	100.0	112	119	0.0578	0.660343	-1
P13945	ADRB3		P13945	2308-A	NA	408	32	365	100.0	38	41	0.0578	0.660343	-1
P30301	MIP		P30301	26e0-A	NA	263	1	263	100.0	56	70	0.0578	0.660343	-1
Q9H4Q3	PRDM13		Q9H4Q3	5dc5-A	NA	707	1	686	100.0	56	67	0.0579	0.660452	-1
Q9Y4G2	PLEKHM1		Q9Y4G2	69d8-A	NA	1056	1	1056	100.0	83	81	0.058	0.660452	-1
Q8N9R8	SCAI		Q8N9R8	49e7-A	NA	606	49	606	100.0	85	91	0.058	0.660452	-1
Q8N143	BCL6B		Q8N143	47c4-A	NA	479	57	479	100.0	48	58	0.058	0.660452	-1
O94953	KDM4B		O94953	1c31-A	NA	1096	1	1042	100.0	124	125	0.0581	0.660452	-1
Q16553	LY6E		Q16553	361c-A	NA	131	1	131	100.0	14	15	0.0581	0.660452	-1
Q8IWI9	MGA	Q8IWI9	Q8IWI9	464b-A	NA	3065	1201	2600	100.0	74	96	0.0581	0.660452	0.29585
Q8NAT1	POMGNT2		Q8NAT1	4a22-A	NA	580	1	580	100.0	73	80	0.0581	0.660452	-1
Q5VUE5	C1orf53		Q5VUE5	3be6-A	NA	145	1	145	100.0	15	16	0.0582	0.660763	-1
O43474	KLF4	O43474	O43474	18a4-A	NA	513	1	513	100.0	32	44	0.0582	0.660763	0.29585
Q9NVK5	FGFR1OP2		Q9NVK5	620d-A	NA	253	1	253	100.0	27	30	0.0584	0.66262	-1
Q96L58	B3GALT6		Q96L58	557f-A	NA	329	1	329	100.0	12	15	0.0585	0.662927	-1
A6NHR9	SMCHD1		A6NHR9	13ac-A	NA	2005	24	1961	100.0	240	233	0.0585	0.662927	-1
O95671	ASMTL		O95671	1d20-A	NA	621	1	621	100.0	84	83	0.0586	0.663234	-1
Q5VUB5	FAM171A1		Q5VUB5	3be4-A	NA	890	1	890	100.0	83	95	0.0586	0.663234	-1
P21359	NF1	P21359	P21359	24f0-A	NA	2839	401	1800	100.0	193	220	0.0587	0.663327	0.296334
Q8NGG6	OR8B12		Q8NGG6	4c22-A	NA	310	1	310	100.0	69	86	0.0587	0.663327	-1
Q8IWL2	SFTPA1		Q8IWL2	4652-A	NA	248	26	248	100.0	44	48	0.0588	0.663327	-1
Q96T53	MBOAT4		Q96T53	57d1-A	NA	435	1	435	100.0	30	30	0.0588	0.663327	-1
Q86YL7	PDPN		Q86YL7	4554-A	NA	162	1	162	100.0	42	57	0.0589	0.663327	-1
Q9H2C1	LHX5		Q9H2C1	5d17-A	NA	402	1	402	100.0	51	54	0.0589	0.663327	-1
Q86VP1	TAX1BP1		Q86VP1	4482-A	NA	789	1	789	100.0	78	78	0.0589	0.663327	-1
Q13043	STK4		Q13043	31ff-A	NA	487	1	487	100.0	68	73	0.0589	0.663327	-1
Q9UKA2	FBXL4		Q9UKA2	6677-A	NA	621	1	621	100.0	80	93	0.059	0.664042	-1
Q14151	SAFB2		Q14151	335e-A	NA	953	1	953	100.0	56	65	0.0591	0.664238	-1
Q96BF3	TMIGD2		Q96BF3	5304-A	NA	282	1	282	100.0	46	48	0.0591	0.664238	-1
Q9HCB6	SPON1		Q9HCB6	5f7f-A	NA	807	1	807	100.0	127	140	0.0592	0.664238	-1
Q86U42	PABPN1		Q86U42	43fa-A	NA	306	1	306	100.0	24	26	0.0592	0.664238	-1
Q9BT17	MTG1		Q9BT17	59ac-A	NA	334	1	334	100.0	45	54	0.0592	0.664238	-1
O95677	EYA4		O95677	1d23-A	NA	639	1	639	100.0	96	112	0.0593	0.66495	-1
Q5TD94	RSPH4A		Q5TD94	3b3c-A	NA	716	1	716	100.0	62	61	0.0594	0.665661	-1
O75689	ADAP1		O75689	1b47-A	NA	374	1	374	100.0	40	41	0.0595	0.665851	-1
P30085	CMPK1		P30085	26d5-A	NA	196	1	196	100.0	25	29	0.0596	0.665851	-1
O95858	TSPAN15		O95858	1d6e-A	NA	294	1	294	100.0	38	37	0.0596	0.665851	-1
A4D2H0	CTAGE15		A4D2H0	12e2-A	NA	777	1	777	100.0	15	19	0.0596	0.665851	-1
Q5SVJ3	SPMIP3		Q5SVJ3	3a31-A	NA	147	1	147	100.0	20	26	0.0596	0.665851	-1
P55789	GFER		P55789	2c14-A	NA	205	1	205	100.0	13	14	0.0597	0.666039	-1
Q8N135	LGI4		Q8N135	47bc-A	NA	537	25	537	100.0	57	69	0.0597	0.666039	-1
O75154	RAB11FIP3		O75154	1a71-A	NA	756	1	756	100.0	40	44	0.0598	0.666039	-1
Q7RTT3	SSX9P		Q7RTT3	423d-A	NA	188	1	188	100.0	31	36	0.0598	0.666039	-1
O60667	FCMR		O60667	19dd-A	NA	390	1	390	100.0	54	64	0.0598	0.666039	-1
Q9NUV9	GIMAP4		Q9NUV9	61e3-A	NA	329	26	329	100.0	89	110	0.0599	0.666745	-1
Q8N9S9	SNX31		Q8N9S9	49e8-A	NA	440	1	416	100.0	68	80	0.0601	0.667909	-1
Q8IWJ2	GCC2		Q8IWJ2	464f-A	NA	1684	22	1684	100.0	204	188	0.0602	0.667909	-1
Q9Y4F9	RIPOR2		Q9Y4F9	69d7-A	NA	1068	65	1048	100.0	66	66	0.0603	0.667909	-1
Q9BVA6	FICD		Q9BVA6	5a2d-A	NA	458	1	458	100.0	52	51	0.0603	0.667909	-1
O43488	AKR7A2		O43488	18a6-A	NA	359	1	359	100.0	43	45	0.0603	0.667909	-1
Q8WV37	ZNF480		Q8WV37	4f37-A	NA	535	1	535	100.0	75	84	0.0603	0.667909	-1
Q92628	KIAA0232		Q92628	5199-A	NA	1395	28	1395	100.0	39	42	0.0604	0.667909	-1
A6NDD5	SYNDIG1L		A6NDD5	1333-A	NA	238	1	238	100.0	53	56	0.0604	0.667909	-1
P61457	PCBD1		P61457	2d48-A	NA	104	1	104	100.0	12	13	0.0605	0.667909	-1
A6NC78	GOLGA8IP		A6NC78	1314-A	NA	632	1	492	100.0	42	49	0.0605	0.667909	-1
O75293	GADD45B		O75293	1a8b-A	NA	160	1	160	100.0	15	15	0.0605	0.667909	-1
A6NNB3	IFITM5		A6NNB3	1438-A	NA	132	1	132	100.0	23	26	0.0606	0.667909	-1
Q8WVY7	UBLCP1		Q8WVY7	4f65-A	NA	318	1	318	100.0	45	48	0.0606	0.667909	-1
Q16394	EXT1	Q16394	Q16394	3603-A	NA	746	1	746	100.0	124	131	0.0606	0.667909	0.30383
P53985	SLC16A1		P53985	2b98-A	NA	500	1	472	100.0	63	72	0.0607	0.667909	-1
P32926	DSG3		P32926	2763-A	NA	999	49	863	100.0	152	171	0.0608	0.667909	-1
O95989	NUDT3		O95989	1d9a-A	NA	172	1	172	100.0	19	24	0.0608	0.667909	-1
Q5VZ18	SHE		Q5VZ18	3c37-A	NA	495	1	495	100.0	57	60	0.0608	0.667909	-1
Q9HAH1	ZNF556		Q9HAH1	5ee8-A	NA	456	1	456	100.0	78	94	0.0608	0.667909	-1
B2RC85	RSPH10B2		B2RC85	14fb-A	NA	870	72	850	100.0	29	35	0.0608	0.667909	-1
Q16653	MOG		Q16653	364a-A	NA	247	1	247	100.0	60	65	0.0608	0.667909	-1
P20273	CD22		P20273	2481-A	NA	847	22	715	100.0	137	144	0.0609	0.667909	-1
Q8TAW3	ZNF671		Q8TAW3	4d52-A	NA	534	48	534	100.0	53	67	0.0609	0.667909	-1
Q5SRR4	LY6G5C		Q5SRR4	3a29-A	NA	150	1	150	100.0	13	15	0.061	0.667909	-1
P47974	ZFP36L2		P47974	299c-A	NA	494	1	494	100.0	58	70	0.061	0.667909	-1
Q02643	GHRHR		Q02643	2fc0-A	NA	423	26	397	100.0	53	54	0.061	0.667909	-1
Q8IUX8	EGFL6		Q8IUX8	45b1-A	NA	553	1	553	100.0	71	70	0.0611	0.667909	-1
P42226	STAT6	P42226	P42226	28bb-A	NA	847	1	807	100.0	98	100	0.0612	0.667909	0.304751
C9JXX5	FREY1		C9JXX5	155b-A	NA	98	1	98	100.0	17	21	0.0612	0.667909	-1
Q13572	ITPK1		Q13572	32dc-A	NA	414	1	331	100.0	62	68	0.0612	0.667909	-1
P24863	CCNC		P24863	25e0-A	NA	283	1	283	100.0	37	41	0.0612	0.667909	-1
Q02083	NAAA		Q02083	2f81-A	NA	359	27	359	100.0	43	48	0.0613	0.667909	-1
Q8NH37	OR4C3		Q8NH37	4caf-A	NA	302	1	302	100.0	108	140	0.0613	0.667909	-1
Q2LD37	BLTP1		Q2LD37	36d8-A	NA	5005	201	1574	100.0	139	146	0.0613	0.667909	-1
Q7L4E1	MIGA2		Q7L4E1	4202-A	NA	593	1	593	100.0	51	53	0.0613	0.667909	-1
Q9H173	SIL1		Q9H173	5cb7-A	NA	461	1	461	100.0	41	50	0.0614	0.667909	-1
P83876	TXNL4A		P83876	2e8f-A	NA	142	1	142	100.0	11	11	0.0614	0.667909	-1
Q8IX18	DHX40		Q8IX18	467e-A	NA	779	1	779	100.0	97	96	0.0614	0.667909	-1
P08910	ABHD2		P08910	2031-A	NA	425	1	425	100.0	64	72	0.0616	0.669684	-1
O60609	GFRA3		O60609	19d1-A	NA	400	1	358	100.0	54	61	0.0617	0.66997	-1
O95985	TOP3B		O95985	1d98-A	NA	862	1	815	100.0	99	113	0.0617	0.66997	-1
Q9Y573	IPP		Q9Y573	6a0f-A	NA	584	1	584	100.0	90	87	0.0618	0.67054	-1
P25398	RPS12		P25398	260c-A	NA	132	1	132	100.0	14	19	0.0619	0.67054	-1
A8MPX8	PP2D1		A8MPX8	1471-A	NA	630	60	630	100.0	14	14	0.0619	0.67054	-1
Q6ZQN5	FOXI2		Q6ZQN5	407c-A	NA	318	1	318	100.0	34	35	0.0619	0.67054	-1
Q96IF1	AJUBA	Q96IF1	Q96IF1	54af-A	NA	538	1	538	100.0	39	44	0.062	0.671224	0.306649
Q96I27	ZNF625		Q96I27	54a4-A	NA	306	65	306	100.0	39	56	0.0621	0.671722	-1
Q5TEZ5	C6orf163		Q5TEZ5	3b47-A	NA	329	1	329	100.0	14	17	0.0622	0.671722	-1
Q9H0X6	RNF208		Q9H0X6	5ca4-A	NA	261	1	261	100.0	30	31	0.0622	0.671722	-1
O75151	PHF2		O75151	1a6e-A	NA	1096	1	1096	100.0	96	98	0.0623	0.671722	-1
Q8N6N7	ACBD7		Q8N6N7	492a-A	NA	88	1	88	100.0	16	22	0.0623	0.671722	-1
Q12926	ELAVL2		Q12926	31c7-A	NA	359	1	359	100.0	91	126	0.0623	0.671722	-1
Q49A88	CCDC14		Q49A88	380f-A	NA	953	1	953	100.0	48	58	0.0624	0.671722	-1
P48645	NMU		P48645	29d8-A	NA	174	1	174	100.0	25	28	0.0624	0.671722	-1
Q9UJU2	LEF1	Q9UJU2	Q9UJU2	6643-A	NA	399	1	399	100.0	74	83	0.0625	0.671722	0.306766
Q13616	CUL1		Q13616	32ef-A	NA	776	1	776	100.0	130	165	0.0625	0.671722	-1
Q5VYX0	RNLS		Q5VYX0	3c33-A	NA	342	1	342	100.0	48	49	0.0626	0.671722	-1
Q9UBX0	HESX1		Q9UBX0	6517-A	NA	185	1	185	100.0	31	43	0.0626	0.671722	-1
Q99712	KCNJ15		Q99712	5872-A	NA	375	1	375	100.0	78	89	0.0626	0.671722	-1
Q4UJ75	ANKRD20A4P		Q4UJ75	386f-A	NA	823	1	823	100.0	23	28	0.0626	0.671722	-1
Q6UX98	ZDHHC24		Q6UX98	3f7e-A	NA	284	1	284	100.0	22	23	0.0626	0.671722	-1
Q96N96	SPATA13		Q96N96	5652-A	NA	652	1	590	100.0	59	60	0.0627	0.672398	-1
P35243	RCVRN		P35243	27ab-A	NA	200	1	200	100.0	48	56	0.0628	0.673074	-1
Q6P6B7	ANKRD16		Q6P6B7	3e79-A	NA	361	1	361	100.0	35	41	0.063	0.674026	-1
Q8N0U4	FAM185A		Q8N0U4	4792-A	NA	392	61	392	100.0	16	12	0.063	0.674026	-1
P53365	ARFIP2		P53365	2b75-A	NA	341	1	341	100.0	34	41	0.063	0.674026	-1
Q9P1Y6	PHRF1		Q9P1Y6	640f-A	NA	1649	1	1649	100.0	83	86	0.0631	0.674302	-1
Q9NZ09	UBAP1		Q9NZ09	6346-A	NA	502	1	502	100.0	52	58	0.0631	0.674302	-1
A6NCI4	VWA3A		A6NCI4	131c-A	NA	1184	86	1184	100.0	151	166	0.0633	0.675161	-1
Q15303	ERBB4	Q15303	Q15303	34fe-A	NA	1308	25	1024	100.0	316	391	0.0633	0.675161	0.306766
Q9HAI6	TASL		Q9HAI6	5eea-A	NA	301	1	301	100.0	60	72	0.0633	0.675161	-1
Q8IU57	IFNLR1		Q8IU57	457b-A	NA	520	1	346	100.0	25	31	0.0634	0.675161	-1
Q6YP21	KYAT3		Q6YP21	4017-A	NA	454	31	454	100.0	71	74	0.0635	0.675161	-1
Q9P2W3	GNG13		Q9P2W3	64b4-A	NA	67	1	67	100.0	12	13	0.0635	0.675161	-1
Q6V0I7	FAT4	Q6V0I7	Q6V0I7	3fcb-A	NA	4981	2201	3600	100.0	395	403	0.0635	0.675161	0.306766
A0PK00	TMEM120B		A0PK00	125f-A	NA	339	1	339	100.0	35	41	0.0636	0.675161	-1
Q5JU67	CFAP157		Q5JU67	39c1-A	NA	520	32	520	100.0	40	41	0.0636	0.675161	-1
Q2M3G4	SHROOM1		Q2M3G4	3704-A	NA	852	1	827	100.0	26	27	0.0636	0.675161	-1
P40424	PBX1	P40424	P40424	2872-A	NA	430	1	430	100.0	73	91	0.0637	0.675161	0.306766
O60243	HS6ST1		O60243	1950-A	NA	411	1	411	100.0	46	55	0.0637	0.675161	-1
Q8N4C8	MINK1		Q8N4C8	4896-A	NA	1332	1	1332	100.0	84	79	0.0637	0.675161	-1
Q96RJ6	FERD3L		Q96RJ6	574e-A	NA	166	1	166	100.0	57	85	0.0637	0.675161	-1
Q8TBQ9	TMEM167A		Q8TBQ9	4d87-A	NA	72	1	72	100.0	12	14	0.0638	0.675433	-1
P45973	CBX5		P45973	2934-A	NA	191	1	191	100.0	28	27	0.0638	0.675433	-1
Q9UKR5	ERG28		Q9UKR5	66c8-A	NA	140	1	140	100.0	16	18	0.0639	0.675705	-1
Q96EK2	PHF21B		Q96EK2	53d4-A	NA	531	1	531	100.0	44	51	0.0639	0.675705	-1
P07199	CENPB		P07199	1f9a-A	NA	599	1	599	100.0	50	52	0.064	0.67637	-1
Q13203	MYBPH		Q13203	323b-A	NA	477	1	477	100.0	68	77	0.0641	0.676518	-1
Q6VEQ5	WASH2P		Q6VEQ5	3fe4-A	NA	465	1	465	100.0	13	17	0.0641	0.676518	-1
P35606	COPB2		P35606	27ec-A	NA	906	1	845	100.0	111	107	0.0642	0.676518	-1
P23246	SFPQ	P23246	P23246	2584-A	NA	707	1	707	100.0	59	59	0.0642	0.676518	0.307153
P37023	ACVRL1		P37023	2831-A	NA	503	28	503	100.0	79	97	0.0642	0.676518	-1
Q9NRC9	OTOR		Q9NRC9	60f9-A	NA	128	1	128	100.0	33	43	0.0644	0.67784	-1
Q2TAA5	ALG11		Q2TAA5	3721-A	NA	492	1	492	100.0	66	68	0.0644	0.67784	-1
Q9HBT8	ZNF286A		Q9HBT8	5f43-A	NA	521	48	521	100.0	44	49	0.0646	0.678375	-1
P13667	PDIA4		P13667	22ef-A	NA	645	53	645	100.0	92	95	0.0646	0.678375	-1
Q96P11	NSUN5		Q96P11	5688-A	NA	429	1	429	100.0	50	53	0.0646	0.678375	-1
Q96K19	RNF170		Q96K19	5538-A	NA	258	1	258	100.0	28	29	0.0646	0.678375	-1
Q9Y6H6	KCNE3		Q9Y6H6	6ae6-A	NA	103	1	103	100.0	25	30	0.0648	0.678797	-1
Q5T653	MRPL2		Q5T653	3ad5-A	NA	305	1	305	100.0	47	49	0.0648	0.678797	-1
Q96KR7	PHACTR3		Q96KR7	5566-A	NA	559	1	559	100.0	108	131	0.0648	0.678797	-1
Q58EX2	SDK2		Q58EX2	38f8-A	NA	2172	22	1954	100.0	307	301	0.0649	0.678797	-1
Q6NVY1	HIBCH		Q6NVY1	3e04-A	NA	386	1	386	100.0	44	49	0.0649	0.678797	-1
O14843	FFAR3		O14843	1716-A	NA	346	1	325	100.0	64	84	0.0649	0.678797	-1
O95843	GUCA1C		O95843	1d6a-A	NA	209	1	209	100.0	50	69	0.065	0.678797	-1
Q96P67	GPR82		Q96P67	5698-A	NA	336	1	336	100.0	51	50	0.065	0.678797	-1
Q9UPN6	SCAF8		Q9UPN6	680a-A	NA	1271	1	1174	100.0	63	63	0.0651	0.678797	-1
A6NDY0	PABPN1L		A6NDY0	1345-A	NA	278	1	278	100.0	26	27	0.0651	0.678797	-1
C9JR72	KBTBD13		C9JR72	1554-A	NA	458	1	458	100.0	24	26	0.0652	0.678797	-1
Q9NPZ5	B3GAT2		Q9NPZ5	6047-A	NA	323	1	323	100.0	49	62	0.0652	0.678797	-1
Q9HBF5	ST20		Q9HBF5	5f27-A	NA	79	1	79	100.0	12	19	0.0652	0.678797	-1
Q8IYH5	ZZZ3		Q8IYH5	46e2-A	NA	903	1	903	100.0	58	62	0.0652	0.678797	-1
O95907	SLC16A8		O95907	1d80-A	NA	504	1	441	100.0	17	18	0.0652	0.678797	-1
Q9NP71	MLXIPL		Q9NP71	5ff5-A	NA	852	44	852	100.0	61	77	0.0654	0.680235	-1
Q6ZMT1	STAC2		Q6ZMT1	402c-A	NA	411	1	411	100.0	43	48	0.0655	0.680235	-1
Q6P461	ACSM6		Q6P461	3e5b-A	NA	480	45	480	100.0	45	50	0.0655	0.680235	-1
Q96PZ2	FAM111A		Q96PZ2	56df-A	NA	611	73	611	100.0	77	90	0.0655	0.680235	-1
Q14641	INSL4		Q14641	340b-A	NA	139	1	139	100.0	11	11	0.0656	0.680235	-1
Q53FA7	TP53I3		Q53FA7	38ac-A	NA	332	1	332	100.0	29	30	0.0656	0.680235	-1
Q86UU0	BCL9L	Q86UU0	Q86UU0	4448-A	NA	1499	167	1499	100.0	38	46	0.0656	0.680235	0.311813
Q8IYS2	KIAA2013		Q8IYS2	46ff-A	NA	634	1	634	100.0	35	40	0.0657	0.680496	-1
Q6L8G5	KRTAP5-10		Q6L8G5	3db1-A	NA	202	64	141	100.0	24	35	0.0657	0.680496	-1
Q8IUR5	TMTC1		Q8IUR5	45a8-A	NA	882	23	882	100.0	165	190	0.0658	0.681144	-1
Q86Y37	CACUL1		Q86Y37	4537-A	NA	369	1	369	100.0	43	48	0.0659	0.681407	-1
O96007	MOCS2		O96007	1da9-A	NA	188	1	188	100.0	28	29	0.066	0.681407	-1
Q8IXF0	NPAS3		Q8IXF0	468a-A	NA	933	1	719	100.0	90	107	0.066	0.681407	-1
Q14289	PTK2B		Q14289	33a0-A	NA	1009	1	1009	100.0	120	137	0.066	0.681407	-1
Q14973	SLC10A1		Q14973	3470-A	NA	349	1	349	100.0	43	46	0.0661	0.681407	-1
P12034	FGF5		P12034	228b-A	NA	268	1	268	100.0	61	72	0.0662	0.681407	-1
P01876	IGHA1		P01876	1e65-A	NA	398	1	353	100.0	107	124	0.0662	0.681407	-1
Q9ULS5	TMCC3		Q9ULS5	6746-A	NA	477	1	477	100.0	76	86	0.0662	0.681407	-1
O75459	PAGE1		O75459	1aeb-A	NA	146	1	146	100.0	33	42	0.0662	0.681407	-1
O15156	ZBTB7B		O15156	1792-A	NA	539	1	539	100.0	52	66	0.0662	0.681407	-1
Q8ND25	ZNRF1		Q8ND25	4ab8-A	NA	227	1	227	100.0	20	20	0.0663	0.68205	-1
O75362	ZNF217		O75362	1aaa-A	NA	1048	62	1048	100.0	55	61	0.0664	0.682693	-1
Q9H4G8	DPH3P1		Q9H4G8	5db5-A	NA	78	1	78	100.0	10	12	0.0665	0.683329	-1
A7MD48	SRRM4		A7MD48	145e-A	NA	611	1	611	100.0	99	120	0.0666	0.683329	-1
Q6PDA7	SPAG11A		Q6PDA7	3e97-A	NA	123	1	123	100.0	14	14	0.0667	0.683329	-1
Q8TDI0	CHD5		Q8TDI0	4e21-A	NA	1954	1	1902	100.0	247	261	0.0667	0.683329	-1
P48436	SOX9		P48436	29c1-A	NA	509	1	509	100.0	78	96	0.0667	0.683329	-1
Q496H8	NRN1L		Q496H8	3805-A	NA	165	1	165	100.0	17	20	0.0667	0.683329	-1
Q6ZN06	ZNF813		Q6ZN06	403f-A	NA	617	1	617	100.0	112	125	0.0668	0.683329	-1
Q8IYS5	OSCAR		Q8IYS5	4701-A	NA	282	1	282	100.0	23	25	0.0668	0.683329	-1
Q6UXT9	ABHD15		Q6UXT9	3fa9-A	NA	468	1	436	100.0	38	42	0.0668	0.683329	-1
P49441	INPP1		P49441	2a11-A	NA	399	1	399	100.0	47	52	0.0669	0.683836	-1
Q99626	CDX2	Q99626	Q99626	5845-A	NA	313	1	313	100.0	31	36	0.067	0.683836	0.316413
Q9UHV5	RAPGEFL1		Q9UHV5	65d1-A	NA	662	139	662	100.0	51	58	0.067	0.683836	-1
Q9BZI1	IRX2		Q9BZI1	5b87-A	NA	471	1	471	100.0	82	92	0.067	0.683836	-1
Q9BPZ2	SPIN2B		Q9BPZ2	58ee-A	NA	258	46	258	100.0	18	23	0.0671	0.684473	-1
